Id,OwnerUserId,CreationDate,ParentId,Score,Body
642024,6277.0,2009-03-13T10:04:28Z,4670,1,"<p>If you are concerned about an easy to use interface:</p><p>The bazaar folk now include TortoiseBzr in their windows binary package.  That's got to be a pretty strong indicator that they think it is up to snuff.  I don't know what the maturity/stability of TortoiseHg is, but there certainly isn't a decent GUI interface for git yet, and the MSYS git build still needs some work IMO.</p><p>If your team are comfortable with or prefer the command line, then either bazaar or mercurial would probably work well for you, and are both probably about the same in terms of learning curve.  Git's learning curve is much higher.  It is like the swiss-army knife that is almost wider than it is long, with all the little gadgets and do-dads in it and hanging off it, with the springs so tight that you occasionally slice a finger open trying to prise a blade out.</p>"
642064,50049.0,2009-03-13T10:18:24Z,4670,4,"<p>At last I checked, the only thing you need for Mercurial is Python and to <a href=""http://www.selenic.com/mercurial/wiki/index.cgi/BinaryPackages"" rel=""nofollow"">grab a binary package</a>. If you find yourself with more time and want to fiddle / build it yourself, <a href=""http://www.selenic.com/mercurial/wiki/index.cgi/WindowsInstall"" rel=""nofollow"">look here</a>.</p><p>The only real drawback with HG is its idea of branching .. but for some people that's a major plus.</p><p>I like it because its intuitive, easy to install and works on anything that Python does. I don't think that all of the available plugins will work for you, but most should.</p>"
752940,57120.0,2009-04-15T17:56:08Z,2840,5,"<p>The accepted answer for this doesn't actually work for me...I had to jump through one more hoop to get it to work.</p><p>When I tried the answer</p><pre><code>SELECT Row_Number() OVER(ORDER BY UserName) As RowID, UserFirstName, UserLastNameFROM UsersWHERE RowID Between 0 AND 9</code></pre><p>it failed, complaining that it didn't know what RowID was.</p><p>I had to wrap it in an inner select like this:</p><pre><code>SELECT * FROM    (SELECT    Row_Number() OVER(ORDER BY UserName) As RowID, UserFirstName, UserLastName    FROM Users    ) innerSelectWHERE RowID Between 0 AND 9</code></pre><p>and then it worked.</p>"
781060,82961.0,2009-04-23T09:58:56Z,2970,0,"<p>I have written a server side code removal tool in ASP.Net <a href=""http://faiz.kera.la/2009/04/12/server-side-code-cleaner-in-aspnet-for-iframe-injection-attack/"" rel=""nofollow"">Here</a>. Hope this will help you save your time to clean the hosted files :) This is much faster than cleaning the files via FTP or your control panel.</p>"
824956,24841.0,2009-05-05T13:54:02Z,3150,23,"<p><strong>There is a way to test unmanaged C++ using the built in testing framework within Visual Studio 2008</strong>. If you create a C++ Test Project, using C++/CLI, you can then make calls to an unmanaged DLL. You will have to switch the Common Language Runtime support to /clr from /clr:safe if you want to test code that was written in unmanaged C++.</p><p>I have step by step details on my blog here: <a href=""http://msujaws.wordpress.com/2009/05/06/unit-testing-mfc-with-mstest/"">http://msujaws.wordpress.com/2009/05/06/unit-testing-mfc-with-mstest/</a></p>"
922247,,2009-05-28T17:42:14Z,2550,1,"<pre><code>&lt;object width=""660"" height=""525""&gt;&lt;param name=""movie"" value=""http://www.youtube.com/v/WAQUskZuXhQ&amp;hl=en&amp;fs=1&amp;color1=0x006699&amp;color2=0x54abd6&amp;border=1""&gt;&lt;/param&gt;&lt;param name=""allowFullScreen"" value=""true""&gt;&lt;/param&gt;&lt;param name=""allowscriptaccess"" value=""always""&gt;&lt;/param&gt;&lt;embed src=""http://www.youtube.com/v/WAQUskZuXhQ&amp;hl=en&amp;fs=1&amp;color1=0x006699&amp;color2=0x54abd6&amp;border=1"" type=""application/x-shockwave-flash"" allowscriptaccess=""always"" allowfullscreen=""true"" width=""660"" height=""525""&gt;&lt;/embed&gt;&lt;/object&gt;</code></pre>"
922283,337.0,2009-05-28T17:48:33Z,2550,0,"<p>""Does the choice of ASP.NET as a platform influence this decision?""</p><p><strong>Probably not.</strong></p>"
949347,,2009-06-04T08:52:56Z,1390,2,"<p>Server Core 2008 R2 can run Sql Server, but this is unsupported (for now). Check <a href=""http://www.nullsession.com/2009/06/02/sql-server-2008-on-server-core-2008-r2/"" rel=""nofollow"">http://www.nullsession.com/2009/06/02/sql-server-2008-on-server-core-2008-r2/</a> for an article + video on how it's done.</p>"
975299,3205.0,2009-06-10T12:37:30Z,1160,42,"<p>CruiseControl.Net 1.4.4 has now an <a href=""http://confluence.public.thoughtworks.org/display/CCNET/Assembly+Version+Labeller"">Assembly Version Labeller</a>, which generates version numbers compatible with .Net assembly properties.</p><p>In my project I have it configured as:</p><pre><code>&lt;labeller type=""assemblyVersionLabeller"" incrementOnFailure=""true"" major=""1"" minor=""2""/&gt;</code></pre><p>(Caveat: <code>assemblyVersionLabeller</code> won't start generating svn revision based labels until an actual commit-triggered build occurs.)</p><p>and then consume this from my MSBuild projects with <a href=""http://msbuildtasks.tigris.org/"">MSBuildCommunityTasks.AssemblyInfo</a> :</p><pre><code>&lt;Import Project=""$(MSBuildExtensionsPath)\MSBuildCommunityTasks\MSBuild.Community.Tasks.Targets""/&gt;&lt;Target Name=""BeforeBuild""&gt;  &lt;AssemblyInfo Condition=""'$(CCNetLabel)' != ''"" CodeLanguage=""CS"" OutputFile=""Properties\AssemblyInfo.cs""   AssemblyTitle=""MyTitle"" AssemblyCompany=""MyCompany"" AssemblyProduct=""MyProduct""  AssemblyCopyright=""Copyright ÃÂÃÂ©  2009"" ComVisible=""false"" Guid=""some-random-guid""  AssemblyVersion=""$(CCNetLabel)"" AssemblyFileVersion=""$(CCNetLabel)""/&gt;&lt;/Target&gt;</code></pre><p>For sake of completness, it's just as easy for projects using NAnt instead of MSBuild:</p><pre><code>&lt;target name=""setversion"" description=""Sets the version number to CruiseControl.Net label.""&gt;    &lt;script language=""C#""&gt;        &lt;references&gt;            &lt;include name=""System.dll"" /&gt;        &lt;/references&gt;        &lt;imports&gt;            &lt;import namespace=""System.Text.RegularExpressions"" /&gt;        &lt;/imports&gt;        &lt;code&gt;&lt;![CDATA[             [TaskName(""setversion-task"")]             public class SetVersionTask : Task             {              protected override void ExecuteTask()              {               StreamReader reader = new StreamReader(Project.Properties[""filename""]);               string contents = reader.ReadToEnd();               reader.Close();               string replacement = ""[assembly: AssemblyVersion(\"""" + Project.Properties[""CCNetLabel""] + ""\"")]"";               string newText = Regex.Replace(contents, @""\[assembly: AssemblyVersion\("""".*""""\)\]"", replacement);               StreamWriter writer = new StreamWriter(Project.Properties[""filename""], false);               writer.Write(newText);               writer.Close();              }             }             ]]&gt;        &lt;/code&gt;    &lt;/script&gt;    &lt;foreach item=""File"" property=""filename""&gt;        &lt;in&gt;            &lt;items basedir=""..""&gt;                &lt;include name=""**\AssemblyInfo.cs""&gt;&lt;/include&gt;            &lt;/items&gt;        &lt;/in&gt;        &lt;do&gt;            &lt;setversion-task /&gt;        &lt;/do&gt;    &lt;/foreach&gt;&lt;/target&gt;</code></pre>"
976223,54288.0,2009-06-10T15:11:34Z,2550,1,"<p>If you have access to Microsoft Expression Encoder 2, you can use that to encode a video file and generate a Silverlight video player. Then if you have IIS 7, you can use Adaptive or <a href=""http://www.iis.net/extensions/SmoothStreaming"" rel=""nofollow"">Smooth Streaming</a> also checkout <a href=""http://www.smoothhd.com"" rel=""nofollow"">Smooth HD</a> for a really cool example. </p><p>You can also do streaming from the free <a href=""http://silverlight.live.com/"" rel=""nofollow"">Microsoft Silverlight Streaming Service</a>. It's connected to a Windows Live account.</p><p>A consideration is that the client will need to have Silverlight installed, just like Flash, but Flash has been around longer.</p>"
1024750,,2009-06-21T21:06:26Z,2900,0,"<p>You can do one of the following:</p><ul><li>Add the user ""apache"" and setup its privileges from phpmyadmin or using mysql on a shell</li><li>Tell php to run <code>mysql_connect</code> as another user, someone who already has the privileges needed (but maybe not root), look for mysql.default_user in your php.ini file.</li></ul>"
1036682,,2009-06-24T06:21:25Z,3150,2,"<p>The tools that have been mentioned here are all command line tools. If you look for a more integrated solution, have a look at <a href=""http://www.cfix-studio.com/"" rel=""nofollow"">cfix studio</a>, which is a Visual Studio AddIn for C/C++ unit testing . It is quite similar to TestDriven.Net, but for (unmanaged) C/C++ rather than .Net. </p>"
1070105,128722.0,2009-07-01T16:27:39Z,2540,3,"<p>Maybe <a href=""http://sglib.sourceforge.net/"" rel=""nofollow"">http://sglib.sourceforge.net/</a> if you want an easy to use, very fast, macro based library.</p>"
1095327,,2009-07-07T23:14:41Z,6130,1,"<p>Had this issue, our dev VM's are all *nix our workstations win32.some fool(s) created files of the same name (different case) on the *nix boxall of a sudden checkouts on Win32 blows up... because win doesn't know which of the 2 files of the same name to MD5 against, checkouts on *nix were fine... leaving us to scratch our heads for a bit</p><p>I was able to update the repo on the win box by copying the "".svn"" folders over from a *nix box with a good working copy. have yet to see if the repo can be cleaned to the point where we can do a full checkout again</p>"
1128394,76442.0,2009-07-14T22:25:34Z,7990,0,"<p>Printing using System.Drawing.Printing is not supported by MS, as per Yann Trevin's response.  However, you might be able to use the new, WPF-based, System.Printing (I <em>think</em>)</p>"
